,TRM,TPM,IBR,DTB3,Datos históricos de Organizacion Terpel SA (TPL),Datos históricos de Celsia (CEL),Datos históricos de Nutresa (NCH),Datos históricos de Cemargos (CCB),Datos históricos de Grupo Argos (ARG),Datos históricos de Bancolombia Pf (BIC_p1),Datos históricos de Ecopetrol (EC),Datos históricos de Interconnection Electric (ISA),Datos históricos de Suramericana (SIS),Datos históricos de Grupo Energia Bogota (GEB)
42,-0.009305827244528653,0.0,0.0005842828094938704,0.0,-0.02353049741019416,0.004273510777382085,0.0076563538619931456,-0.01210040693408734,0.024982930490509047,0.009211348953236935,0.025128057840012787,0.01720648759366666,0.027939368689241434,0.010678369215559848
43,-0.007151972593174785,0.0,-0.0005842828094939124,0.0,0.010657294473987979,0.029413885206293407,0.005071862097960349,-0.008733679968754553,0.02153708514438376,0.010545915039579103,-0.00436300866631709,0.01531670411189324,0.00040510431990113053,0.014450554131945502
44,-0.01476080487924283,0.0,0.0005842828094938704,0.0,0.0005887548006394024,0.008247469430017045,0.020860163995421455,0.03278982282299097,0.029393298696632337,0.0031139444836786848,-0.003943050015653651,0.015873349156290163,0.004848494346621432,0.0007751938372689901
45,-0.004015012020517869,0.0,-0.00351082865006297,0.20067069546215124,-0.025634786726727032,-0.027478831357904684,-0.00912490777700061,0.04806227380610398,-0.04225980928988261,0.0031042779267659057,0.004817175945439346,0.010963304797269594,0.023502376320781365,0.033901551675681416
46,0.0,0.0,-0.002347418918305008,-0.09531017980432477,0.01973158186259505,0.017158822325915115,0.0,0.0,0.006453948540743738,-0.011049836186584935,-0.019409519776212084,0.0007785130794136617,-0.004735604745834239,-0.00751883241402734
47,0.0,0.0,-0.00294204389909307,-0.22314355131420985,-0.016114941392406587,0.0,0.016529301951210506,-0.013029500290333796,-0.00645394854074379,-0.03213476676379549,-0.0013371965442494462,-0.015686596167699508,-0.03953721893215388,0.009389740349839137
48,0.005797167694679396,0.0,-0.006503126672425645,0.11778303565638346,0.01077209698191104,-0.00020749040431324524,-0.0004099200713272636,-0.04013916759034427,0.014994925728076645,0.00029416090813685897,0.022056474202524927,0.027292142288007554,-0.004123717183862041,0.00930239266231341
49,0.0,0.0,-0.0005932957753386094,0.0,0.009478743954543739,0.00020749040431318157,-0.04571985165617398,0.0008528785165176059,-0.049392755329576474,0.004402061400637665,0.006956549793359931,0.02093320966646572,0.006179216365958118,-0.0037105793965356015
50,-0.006296212164705355,0.0,0.0035545061121182333,0.0,-0.01784699362506042,-0.0083333815591443,0.005990604137156973,-0.02853630726493436,0.027177581628012766,0.010776280198428176,0.027773628807773478,0.05317476248725599,-0.010320009031989472,-0.04914338639635958
51,-0.004879504666835762,0.0,-0.0005915409814612489,0.0,0.016076559406347352,-0.0014655084796051522,0.01524161596861704,0.029388458999500704,0.008658062743114531,0.007216079804542821,0.010897006403931066,0.03509131981127019,0.0016583751727761256,0.0007806401645459201
52,-0.00448685357101745,0.0,0.0029542118974316043,0.0,-0.020287091942690825,0.005640879890085706,-0.00971086372938923,0.00509771707166858,-0.013743435126393939,-0.003168661732310055,0.02470277937649796,0.008583743691391435,0.018469640558715857,-0.009014366351488843
53,0.0,0.0,-0.0011806376814152912,-0.11778303565638339,-0.00543972329581821,-0.0041753714104806215,0.00971086372938934,0.0025391465186762377,0.01947410983537893,-0.007529719908107371,-0.008576732174975687,-0.008583743691391442,0.008503796942835248,0.017174504889910215
54,0.0,0.0,0.0,0.0,-0.056089466651043585,-0.023281474822558643,-0.004210532536343494,0.002532715579284061,0.0,-0.0029112102074584415,0.018692133012152546,0.0,0.00040314453277322503,0.043913187089928044
55,-0.0018890977307781452,0.0,-0.0005908419669667696,0.11778303565638346,0.0,0.005977814555915151,0.0004218519362285388,-0.01102173090419533,-0.007168489478612516,-0.02032171243487997,-0.026102623902637307,-0.0006898930939377307,-0.002421308689010339,0.011049836186584935
56,-0.0013227418596613249,0.0,0.003539826705123987,0.0,0.0,-0.002770970546335514,-0.0004218519362285663,-0.0008528785165175153,0.00430725719758027,0.01124272197101029,0.008230499136515444,-0.009708814126960938,-0.002022245380767809,0.008026310874228835
57,-0.001821997535614356,0.0,-0.0023584916592929396,0.0,-0.0025673955052458097,0.014410081941486859,0.0196371465743061,0.01524161596861704,-0.004307257197580332,-0.014819476901911467,0.004089985251525066,0.017271586508660716,0.009268653901534947,0.020500628051009342
58,-0.0015790178510732141,0.0,-0.0017725263134193189,0.0,0.0025673955052457334,0.012752341729007752,0.013560922835289766,0.003355707846972315,-0.0050486944599792225,0.0032791801630454387,-0.005320249913566396,-0.0034305350967892482,-0.011294997046767436,0.001778410570090609
59,0.0027638399811443395,0.0,0.0011820332345550085,0.0,0.01904819497069441,-0.0029124214470350185,0.01980262729617973,0.0050125418235441935,0.005048694459979289,-0.030213778596496595,-0.011971247196494608,-0.028583333149074835,0.01009090298196272,-0.0017784105700906494
60,0.0,0.0,0.0017704342187129713,-0.11778303565638339,-0.00441223533326506,-0.001042209578443754,0.00040008002133967057,0.0,-0.010850016024065818,-0.024845998586530776,-0.022680518608489637,-0.08405830300688998,-0.02192536062896566,0.01097550405100804
61,0.0,0.0,0.0017673053200838013,0.11778303565638346,0.010681848346860354,0.0010422095784438116,-0.001200720576518877,-0.021904835388049864,-0.013914541600330812,-0.012658396871923465,-0.012826169848420192,-0.05129329438755058,-0.008244069775082066,-0.02207280784096262
62,0.006455235911373265,0.0,0.0005884083723753501,-0.11778303565638339,0.0,-0.0020855064910213707,-0.017370665008916465,-0.006837633477604075,0.0007371913345283562,-0.0038289772370973508,0.01706526055418693,0.01207258123426924,-0.0024865325700049274,0.01002873734811716
63,-2.3018620240139978,0.0,0.002350177344953673,0.11778303565638346,-0.003757048877712288,-0.01007142377961016,-0.009005382184799106,0.0,0.01244981294742557,-0.021325525447572637,-0.05835351407182442,-0.040821994520255166,-0.012526259819180256,-0.0021405644991109884
64,2.313443514693989,0.0,0.0011730206623633479,-0.25131442828090594,0.0037570488777123423,0.012156930270631446,0.0032840752011900187,-0.0034364294985810982,-0.032547251566495204,0.004236604022989158,-0.038862033092047096,-0.00041675349634236837,-0.0246716044076836,-0.0017873105740957515
65,0.0032280842448775926,0.0,-0.0005863383340071579,0.13353139262452257,0.006230549750636163,-0.025317807984289897,0.006535970979785449,0.005150225976315861,-0.02204574270329418,0.024732270737151594,-0.055103759326284286,-0.03953756201069027,-0.022649051782388425,-0.06809881689007065
66,0.0,0.0,0.0035128841745762215,-0.1335313926245225,-0.016280885604137502,0.004689840188322382,-0.0012222450085437242,-0.0034305350967892482,0.04140598998783556,0.018856624088882577,0.029128272923023637,0.016344449867898975,-0.015091276200458541,0.0034410280560137566
67,0.0,0.0,0.0005842828094938704,-0.1541506798272585,0.0037807228399061523,0.0,0.004880042218301153,0.018723951266287564,-0.010378150968713756,0.0024875634718017074,0.0004783544697769898,0.002130833962009507,0.029958187540792165,0.009118604216434338
68,0.0,0.0,0.0,0.15415067982725836,-0.002518893019483915,0.0012752392801525072,-0.0024370442605978885,0.011735256218420932,-0.013503581034673546,-0.009360442759563695,-0.00047835446977689654,-0.015444322427473631,-0.0017376198985408486,-0.016781476962003543
69,0.000463575030193036,0.0,-0.0005842828094939124,0.0,0.015019055783715369,0.020809999513793278,0.0024370442605978404,-0.01680711831638129,-0.0022684319746281542,-0.0050282946925358325,0.021302580703868187,0.013313488465464006,0.006500564603093463,-0.01160554612030789
70,-2.3063944903766265,0.0,0.0005842828094938704,-0.5596157879354228,-0.01944244372286664,0.0024932487463720805,0.00364446647564263,-0.005097717071668718,0.006789916693474104,0.01748951513034786,0.009324076875123244,0.008496227829085599,0.013728229330689146,-0.00038918077938190427
71,-0.014346701400560567,0.0,0.0,0.0,0.013211893972230566,-0.010220132757945794,-0.00974824941366059,0.0,-0.0015048911794202768,0.015361285161487149,0.020666636808559128,-0.002117299118313803,0.0008517888078892742,0.030665492162186083
72,0.0,0.0,0.0,-0.2876820724517809,0.0,-0.0033599359622477044,-0.004089985251525166,-0.010274062976185229,-0.009837385424514246,-0.009804000096620856,0.001362707455935994,0.005074006657730405,0.012270092591814401,-0.011007892516927178
73,0.0,0.0,-0.0005842828094939124,0.5108256237659907,-0.02275698712261618,-0.0029492332310170582,-0.000820008246030707,-0.010380716054560741,-0.004573178701964969,-0.0009240721433782204,-0.003638021293071398,-0.013160877713658328,-0.009294532479249766,0.0076045993852192125
74,0.0,0.0,0.0,-0.22314355131420985,0.021506205220963682,-0.00401649414283542,-0.015709293705179837,0.030824358200375095,0.01441056412647932,-0.020234153363967878,-0.02537621749337453,0.0,-0.011096998211731124,0.015037877364540502
75,0.0,0.0,0.0005842828094938704,0.22314355131420976,-0.030497916412927702,0.003594464172444005,-0.004593869010227505,-0.01102173090419533,-0.009837385424514246,0.0,0.004662013105811371,0.011894787652149146,0.0,-0.007490671729157626
76,2.29916482957996,0.0,0.0,0.0,0.006430890330290331,0.002529512309956015,-0.01986960316814687,-0.008561696134811036,-0.003046460848165065,0.0018850146957714257,0.018433701688837966,-0.007630388865691619,0.0004290924760109138,0.007490671729157659
77,0.008720105550706028,0.0,-0.0005842828094939124,-0.22314355131420985,0.01778954156349824,-0.0031628914085083067,0.013992172311078865,0.016205045447378975,-0.006120906638854705,-0.009144001912002165,0.009090971701252105,-0.012848142477849024,-0.005592615136060115,-0.01579574022764242
78,-0.006600031517718889,0.0,0.0,0.0,0.0,-0.0010565241341999848,-0.004219415542708211,-0.0025412974286725325,-0.015468212509208653,0.002530846020284888,-0.004535155165391262,0.0,-0.0012950573793625826,0.015422536267348753
79,0.009103603669933558,0.0,0.0,0.0,-0.0012602396122877771,-0.006362693787828657,0.01260520891898219,-0.02143245346932608,-0.014919789908833735,-0.009523881511255479,-0.020202707317519466,-0.004319661144516396,0.0,-0.015422536267348788
80,0.005396769855184902,0.0,0.0,-0.2876820724517809,-0.016529301951210582,-0.002983168630408982,-0.00628274317949518,-0.005212870188533099,0.015698909543103833,0.010471299867295437,0.0041657084077025485,-0.00433840159859813,-0.012606122165578446,-0.006465129953853605
81,0.0,0.0,-0.0005846243954879992,0.287682072451781,0.03774032798284711,0.002983168630409092,-0.004210532536343494,0.00521287018853321,-0.004683849312426314,0.003151594162344905,0.030925611403567657,-0.001305199228142756,-0.002628122406269469,-0.043273171197576794
82,0.0,0.0,-0.0017559267022648087,-0.2876820724517809,-0.026267926820610188,0.021053409197832263,-0.004228336109521064,0.007768705450619489,0.007794271726818703,0.0075235464599987326,0.025642430613337652,-0.015354546013032523,-0.0008775779413590076,0.005958309583630625
83,0.0,0.0,0.0,0.287682072451781,-0.011472401162236807,-0.0041753714104806215,-0.004671913360742971,0.005145808953403953,-0.007794271726818797,0.0056057449817940325,0.007826126900999748,0.04241224134358999,0.0221411258772135,0.005923018303122071
84,0.0027391141712269805,0.0,-0.0011723330768234393,-0.2876820724517809,0.0,-0.016665294461371098,0.00847821949987269,-0.02512042008352732,0.03988258627831926,-0.06213974419015273,-0.012639087406008956,-0.03360936759763478,-0.056072952601715666,0.009794397592287625
85,-0.0026672386366216813,0.0,-0.0035252680456851603,0.287682072451781,0.024067026082637163,0.008261883664991757,-0.004654123061469214,0.012205905679503764,-0.018209911379423054,0.024160496124936457,-0.01324522675002068,0.042048236243499404,0.0722572922313586,0.005830920310793144
86,-0.002475491036934557,0.0,-0.0017673053200837519,0.0,-0.02406702608263726,-0.00634922767865878,-0.007662872745569137,-0.028121360985403233,-0.00460476638674829,0.004827040748315944,-0.0017793599000773153,-0.007168489478612516,-0.026108908684979608,0.018433701688837966
87,-2.303438542017673,0.0,-0.00236127618567982,0.22314355131420976,-0.0064308903302904025,-0.011531197599189679,0.0029869874992763906,-0.005361943141385399,-0.016285741870785447,-0.011299555253933394,-0.0004453351220337745,0.0021137188169884896,-0.002605298911763254,-0.0019043997376274166
88,0.0,0.0,0.0,-0.22314355131420985,0.0,0.007275872029051272,-0.008128386999695024,-0.027249642447375474,-0.022934971282495924,0.0006491399124408249,0.004444451760423976,-0.0033840979842405684,-0.0065430985889359475,0.008352364425526185
89,0.0,0.0,0.0011813350458311713,0.22314355131420976,0.0,-0.014605070605999068,-0.004736284418952219,-0.006466535235746127,-0.008032171697264267,-0.01701611737664618,0.010586777308905624,-0.02098128774527506,-0.0065861928528567265,-0.017159620282826395
90,0.0,0.0,0.0017693900222267493,-0.22314355131420985,0.001289490829871692,0.016309374384532126,0.007738645670621448,0.0018518523810737264,0.002416432911628584,0.0019782400121057205,0.05173198709035277,0.02098128774527503,-0.013303965626362815,-0.01160554612030789
91,2.3069685717629564,0.0,-0.0029507250680578414,0.0,0.01724731351247797,0.004460026507529304,0.0021390382487494423,-0.006496542570398315,0.01199534574967474,-0.00860078077259912,-0.022330820485013485,-0.0033955890011381604,-0.005371543801910877,-0.015686596167699508
92,-0.0016785906083062686,0.0,-0.003552401604367772,0.22314355131420976,-0.014030842421643751,0.0,0.004264398786457518,0.0064965425703981915,0.015773197677094314,0.006622540760493457,-0.003414429266844468,0.007623925110659366,0.004925015551580199,-0.0003953350516007687
93,0.00037102710217722616,0.0,-0.004160481484259877,0.0,0.014663954187014218,0.016810650131858056,0.004246290881451004,0.008291157583981182,0.01244184012336572,0.0,0.014431489851584555,0.004210532536343458,0.004900878599711029,0.012573839529560128
94,0.013643462194367885,0.0,-0.0065730741588488325,-0.22314355131420985,0.0050505157860685716,0.004366365186400424,-0.010649727916658039,0.009132483563272472,-0.007757990810939338,0.01441702559512643,-0.0021092604318673097,-0.008438868645864595,-0.0026702285558789208,-0.00626715721490211
95,0.0,0.0,-0.02919915469226224,0.0,-0.0031535819260689268,0.002072539601972375,0.0034202684047979965,-0.003642991278501092,-0.026836653953559622,0.004543987046125511,0.004214081246830893,0.007598179231071323,0.007104825623744582,0.0
96,0.0,0.0,-0.0037105793965356015,0.0,-0.005066508621278727,-0.0020725396019724233,-0.004705891037412617,-0.008245580386751432,-0.008032171697264267,-0.0058460705634239725,0.041998761908300646,-0.011419028710657655,0.00837193697935261,0.001962709167848689
97,0.01608440254799816,0.0,0.009864444970913796,0.0,0.004434597067865775,-0.0018689653451922773,0.0034246608813641747,-0.025152700015096667,-0.01298719552681119,-0.011136702065722275,-0.008097210232619362,-0.006400704591951789,0.000877193038703871,0.009756174945364656
98,0.0025286155301293685,0.0,0.015220994010355388,-0.6931471805599453,-0.02885740478900327,-0.003122725552048877,-0.012903404835907841,-0.020010196006885486,-0.028170876966696335,-0.005284028146605267,-0.0012202564052293744,0.0008557980838960213,-0.009249130018056434,-0.006623830959048486
99,0.012570046215835134,0.0,0.007824295107528705,0.0,0.001949951869078935,-0.0033416906619032133,0.07221998199232729,-0.03426669084755288,-0.042925044717033886,-0.012998016690843934,-0.04452576538297446,0.012749853971882538,-0.013363227812167141,0.0007815553348200886
100,-0.014253219896461531,0.0,0.00239521072595485,-0.6931471805599453,0.018018505502678212,0.00041832253276833086,-0.05377639678080418,-0.034451228754245965,0.007863736460214451,0.006353473972175354,0.008474626990972236,-0.0033840979842405684,-0.02175969806114829,-0.010997754209541398
101,-0.0072723521674154905,0.0,-0.0011968882338461752,0.0,-0.03636764417087483,-0.012414678122152925,0.0033941483581503757,0.027855821614593653,0.013829088151045181,0.0,-0.03827601184478889,-0.021414094503816584,0.008215472953391093,0.026501940745506627
102,0.0,0.0,0.005970166986503754,1.0986122886681098,0.0006611570488775347,0.0014810115898616456,-0.008934328733765855,0.007590927381153892,-0.0043010818993905854,0.0,0.022541049737042042,0.0,-0.004555816535860691,0.00230503367521705
103,0.0,0.0,0.0,-1.0986122886681096,-0.0006611570488775799,0.00042274361229879365,-0.008152802077310043,0.0009945301665083635,-0.0025895569067337885,0.006644542718668511,-0.007745305501095574,-0.020556157882301838,-0.027310190711929347,0.00535783907035207
104,0.0005364543306906316,0.0,0.0,0.6931471805599453,-0.032260862218221435,-0.00678543740012746,0.0,-0.001990050408010036,0.0017271161460751556,-0.019729782267324025,0.015431082019735151,-0.014689781179372962,0.020437311424167378,-0.006509691760577123
105,-0.007434831805757567,0.0,-0.0017873105740956402,0.0,0.023625803581340834,0.00636269378782865,0.00043075598339976164,0.004967720101934447,0.022185210229479783,0.007067167223092353,0.015615425972423304,-0.004494389587839326,0.01097404703197665,0.01031922017724497
106,-0.0035196336471505565,0.0,0.006537913332693432,0.0,-0.01275613134443691,-0.01684295226188158,-0.002155637825460593,0.010842885924707706,-0.00592468935769954,0.00568468342432527,-0.00630121807672914,0.033661282573132,-0.007302634004817336,0.015094626222484888
107,0.010184802493565308,0.0,-0.0035608346230090694,0.4054651081081644,0.04298182257368503,0.0166315134197787,-0.013032330409595085,0.009756174945364656,0.0,-0.027380449666278086,-0.00295421189743152,-0.020238262240991223,-0.005972910015438695,0.007462721201589594
108,-0.004322787504524841,0.0,0.0017820022535687961,-0.4054651081081643,0.027451452475235196,-0.003176959147799345,0.01819807586155982,0.00869990987554589,0.019336457868451545,0.024374937302001052,-0.01748072651687544,0.01980262729617973,0.004138888410114611,-0.0037243990909824397
109,0.0,0.0,-0.0005936479841901054,0.4054651081081644,-0.003785493479481856,0.0,0.0008583691514160834,0.020010196006885472,-0.0008329863038918846,-0.0026791710600483597,-0.015604998068890007,0.010834342165710146,-0.00875783426640914,-0.007490671729157626
